Entrez_ID,SYMBOL
64772,ENGASE
84733,CBX2
57332,CBX8
8535,CBX4
125058,TBC1D16
55036,CCDC40
2548,GAA
9775,EIF4A3
79092,CARD14
6448,SGSH
284129,SLC26A11
57674,RNF213
284131,ENDOV
57521,RPTOR
79643,CHMP6
100129503,NA
440465,BAIAP2-DT
10458,BAIAP2
9625,AATK
22994,CEP131
146705,TEPSIN
284184,NDUFAF8
124565,SLC38A10
57597,BAHCC1
71,ACTG1
25794,FSCN2
80233,FAAP100
55666,NPLOC4
83882,TSPAN10
339229,OXLD1
339230,CCDC137
339231,ARL16
9146,HGS
6182,MRPL12
1468,SLC25A10
348262,MCRIP1
5034,P4HB
396,ARHGDIA
10189,ALYREF
51529,ANAPC11
256933,NPB
5833,PCYT2
51547,SIRT7
4097,MAFG
92659,MILIP
5831,PYCR1
255275,MYADML2
79058,ASPSCR1
201254,CENPX
201255,LRRC45
5881,RAC3
51181,DCXR
5986,RFNG
2873,GPS1
64118,DUS1L
2194,FASN
284001,CCDC57
9123,SLC16A3
1453,CSNK1D
79701,OGFOD3
284004,HEXD
79415,CYBC1
26502,NARF
3607,FOXK2
56270,WDR45B
10966,RAB40B
79672,FN3KRP
64122,FN3K
6904,TBCD
146712,B3GNTL1
284207,METRNL
727758,ROCK1P1
9097,USP14
9984,THOC1
81035,COLEC12
27098,CLUL1
494514,TYMSOS
7298,TYMS
55556,ENOSF1
7525,YES1
64863,METTL4
10403,NDC80
23347,SMCHD1
84034,EMILIN2
9663,LPIN2
727896,CHORDC1P4
8736,MYOM1
10627,MYL12A
103910,MYL12B
7050,TGIF1
9229,DLGAP1
649446,DLGAP1-AS1
84777,DLGAP1-AS2
147525,LINC00526
339290,LINC00667
7541,ZBTB14
23136,EPB41L3
645369,TMEM200C
91133,L3MBTL4
79822,ARHGAP28
284217,LAMA1
5797,PTPRM
201475,RAB12
23255,MTCL1
4729,NDUFV2
101927275,NDUFV2-AS1
23253,ANKRD12
57045,TWSG1
10928,RALBP1
9989,PPP4R1
11031,RAB31
9218,VAPA
147495,APCDD1
8774,NAPG
63895,PIEZO2
2774,GNAL
57132,CHMP1B
65258,MPPE1
3613,IMPA2
84617,TUBB6
10939,AFG3L2
10650,PRELID3A
56907,SPIRE1
56984,PSMG2
79959,CEP76
5771,PTPN2
81929,SEH1L
55125,CEP192
753,LDLRAD4
125228,FAM210A
8731,RNMT
162655,ZNF519
440482,ANKRD20A5P
6093,ROCK1
80000,GREB1L
114799,ESCO1
6632,SNRPD1
171586,ABHD3
57534,MIB1
102723167,MIR133A1HG
100128893,GATA6-AS1
2627,GATA6
64693,CTAGE1
5932,RBBP8
91768,CABLES1
85019,TMEM241
8780,RIOK3
29919,RMC1
4864,NPC1
147463,ANKRD29
3909,LAMA3
125488,TTC39C
26256,CABYR
114876,OSBPL1A
55364,IMPACT
25925,ZNF521
6760,SS18
6875,TAF4B
284252,KCTD1
1000,CDH2
1825,DSC3
1824,DSC2
1829,DSG2
9331,B4GALT6
22878,TRAPPC8
54941,RNF125
51444,RNF138
64762,GAREM1
441818,WBP11P1
80816,ASXL3
1837,DTNA
10982,MAPRE2
84307,ZNF397
100101467,ZSCAN30
10778,ZNF271P
7572,ZNF24
252884,ZNF396
125476,INO80C
2589,GALNT1
83608,C18orf21
55197,RPRD1A
25800,SLC39A6
55250,ELP2
55034,MOCOS
80206,FHOD3
25941,TPGS2
57536,KIAA1328
56853,CELF4
641516,KC6
5289,PIK3C3
26040,SETBP1
57724,EPG5
9050,PSTPIP2
498,ATP5F1A
115106,HAUS1
147339,ARK2N
494470,ARK2C
29906,ST8SIA5
9063,PIAS2
83473,KATNAL2
84064,HDHD2
51124,IER3IP1
4087,SMAD2
201501,ZBTB7C
9811,CTIF
4092,SMAD7
54808,DYM
497661,C18orf32
6139,RPL17
100124516,SNORD58C
9388,LIPG
10449,ACAA2
4645,MYO5B
220136,CFAP53
4152,MBD1
30827,CXXC1
220134,SKA1
5596,MAPK4
4200,ME2
55520,ELAC1
4089,SMAD4
51320,MEX3C
8932,MBD2
11201,POLI
162681,C18orf54
5874,RAB27B
80323,CCDC68
6925,TCF4
9352,TXNL1
23335,WDR7
2235,FECH
4677,NARS1
100505549,ATP8B1-AS1
5205,ATP8B1
23327,NEDD4L
115701,ALPK2
10892,MALT1
55205,ZNF532
90701,SEC11C
3998,LMAN1
147372,CCBE1
5366,PMAIP1
220441,RNF152
23556,PIGN
57614,RELCH
8792,TNFRSF11A
54877,ZCCHC2
23239,PHLPP1
596,BCL2
2531,KDSR
9525,VPS4B
8710,SERPINB7
5055,SERPINB2
5271,SERPINB8
92126,DSEL
54495,TMX3
220164,DOK6
10666,CD226
25914,RTTN
9306,SOCS6
147381,CBLN2
81832,NETO1
29090,TIMM21
1528,CYB5A
55748,CNDP2
400657,ZNF407-AS1
55628,ZNF407
284273,PTGR3
10194,TSHZ1
9658,ZNF516
101927989,ZNF516-AS1
7776,ZNF236
4155,MBP
374868,ATP9B
4772,NFATC1
9150,CTDP1
80148,SLC66A2
440498,HSBP1L1
10907,TXNL4A
79863,RBFA
22850,ADNP2
84552,PARD6G
375690,WASH5P
399844,LINC01002
54531,MIER2
126567,C2CD4C
25759,SHC2
91978,TPGS1
997,CDC34
682,BSG
610,HCN2
5442,POLRMT
55658,RNF126
10272,FSTL3
5064,PALM
5725,PTBP1
79948,PLPPR3
1675,CFD
10025,MED16
91300,R3HDM4
1820,ARID3A
57418,WDR18
116444,GRIN3B
91304,TMEM259
103625684,RNU6-2
1265,CNN2
10347,ABCA7
23526,ARHGAP45
5434,POLR2E
2879,GPX4
22904,SBNO2
6794,STK11
255057,CBARP
513,ATP5F1D
90007,MIDN
148046,CIRBP-AS1
1153,CIRBP
55009,FAM174C
1943,EFNA2
84939,PWWP3A
374291,NDUFS7
2593,GAMT
26528,DAZAP1
6209,RPS15
10297,APC2
148223,C19orf25
54760,PCSK4
92840,REEP6
339366,ADAMTSL5
399664,MEX3D
53615,MBD3
10975,UQCR11
6929,TCF3
148229,ATP8B3
57455,REXO1
100288123,LOC100288123
83855,KLF16
81926,ABHD17A
113179,ADAT3
113178,SCAMP4
1455,CSNK1G2
55643,BTBD2
2872,MKNK2
126308,MOB3A
113177,IZUMO4
8943,AP3D1
84444,DOT1L
55111,PLEKHJ1
8175,SF3A2
268,AMH
4946,OAZ1
51690,LSM7
56928,SPPL2B
26517,TIMM13
84823,LMNB2
4616,GADD45B
2788,GNG7
148252,DIRAS1
29985,SLC39A3
6449,SGTA
7064,THOP1
115196,ZNF554
148254,ZNF555
126295,ZNF57
58492,ZNF77
79816,TLE6
7089,TLE2
166,TLE5
2767,GNA11
56926,NCLN
60680,CELF5
4782,NFIC
83475,DOHH
51343,FZR1
126321,MFSD12
100128569,TEKTIP1
10362,HMG20B
126326,GIPC3
6915,TBXA2R
58509,CACTIN
23396,PIP5K1C
9546,APBA3
116541,MRPL54
23217,ZFR2
27231,NMRK2
1613,DAPK3
693222,MIR637
1938,EEF2
51588,PIAS4
51341,ZBTB7A
5605,MAP2K2
51548,SIRT6
170961,ANKRD24
55702,YJU2
56961,SHD
79187,FSD1
55620,STAP2
84954,MPND
6455,SH3GL1
10036,CHAF1A
80700,UBXN6
84717,HDGFL2
729359,PLIN4
440503,PLIN5
10501,SEMA6B
126282,TNFAIP8L1
56005,MYDGF
91039,DPP9
100131094,DPP9-AS1
55527,FEM1A
148022,TICAM1
10226,PLIN3
29128,UHRF1
23030,KDM4B
5802,PTPRS
257000,TINCR
9667,SAFB2
6294,SAFB
125988,MICOS13
374875,HSD11B1L
25873,RPL36
9361,LONP1
163154,PRR22
56931,DUS3L
4902,NRTN
126328,NDUFA11
400673,VMAC
828,CAPS
8498,RANBP3
5990,RFX2
4298,MLLT1
8192,CLPP
84266,ALKBH7
2962,GTF2F1
8570,KHSRP
79085,SLC25A23
10382,TUBB4A
56927,GPR108
9322,TRIP10
10045,SH2D3A
79230,ZNF557
3643,INSR
23370,ARHGEF18
92960,PEX11G
140467,ZNF358
57192,MCOLN1
10908,PNPLA6
57662,CAMSAP3
56949,XAB2
100131801,PET100
6813,STXBP2
126003,TRAPPC5
115704,EVI5L
80164,PRR36
388499,LYPLA2P2
80131,LRRC8E
5609,MAP2K7
100507588,TGFBR3L
6618,SNAPC2
404217,CTXN1
10469,TIMM44
1994,ELAVL1
79603,CERS4
51293,CD320
4701,NDUFA7
6234,RPS28
256949,KANK3
51129,ANGPTL4
100507567,RAB11B-AS1
9230,RAB11B
51257,MARCHF2
4670,HNRNPM
84330,ZNF414
81794,ADAMTS10
148156,ZNF558
57693,ZNF317
374879,ZNF699
84527,ZNF559
10781,ZNF266
79088,ZNF426
101928238,ZNF426-DT
7675,ZNF121
93134,ZNF561
284385,ZNF561-AS1
54811,ZNF562
162993,ZNF846
54850,FBXL12
59286,UBL5
5300,PIN1
93145,OLFM2
55337,SHFL
56342,PPAN
5032,P2RY11
8666,EIF3G
1786,DNMT1
9294,S1PR2
51073,MRPL4
3383,ICAM1
3386,ICAM4
7087,ICAM5
100125288,ZGLP1
112812,FDX2
125950,RAVER1
3385,ICAM3
7297,TYK2
11140,CDC37
5141,PDE4A
9817,KEAP1
84971,ATG4D
65095,KRI1
1032,CDKN2D
57153,SLC44A2
147727,ILF3-DT
3609,ILF3
81890,QTRT1
1785,DNM2
11018,TMED1
10498,CARM1
78992,YIPF2
90580,TIMM29
6597,SMARCA4
3949,LDLR
147841,SPC24
25959,KANK2
57572,DOCK6
9545,RAB3D
374882,TMEM205
126075,CCDC159
64748,PLPPR2
126074,SWSAP1
2057,EPOR
57139,RGL3
5589,PRKCSH
115950,ZNF653
51295,ECSIT
1264,CNN1
84337,ELOF1
199692,ZNF627
664709,HNRNPA1P10
55552,ZNF823
126068,ZNF441
126069,ZNF491
126070,ZNF440
90594,ZNF439
7620,ZNF69
90592,ZNF700
284390,ZNF763
163059,ZNF433
284391,ZNF844
388507,ZNF788P
90589,ZNF625
7695,ZNF136
51710,ZNF44
147837,ZNF563
79973,ZNF442
90576,ZNF799
10224,ZNF443
163051,ZNF709
163050,ZNF564
57474,ZNF490
163049,ZNF791
4125,MAN2B1
84292,WDR83
51398,WDR83OS
1725,DHPS
84261,FBXW9
30000,TNPO2
79002,TRIR
439,GET3
29911,HOOK2
3726,JUNB
7001,PRDX2
10535,RNASEH2A
22983,MAST1
1777,DNASE2
2639,GCDH
256126,SYCE2
2193,FARSA
811,CALR
5886,RAD23A
90480,GADD45GIP1
199699,DAND5
4784,NFIX
4066,LYL1
55621,TRMT1
112939,NACC1
8677,STX10
9592,IER2
81576,YJU2B
84245,MRI1
28974,C19orf53
65249,ZSWIM4
284454,MIR23AHG
54862,CC2D1A
90379,DCAF15
5989,RFX1
9466,IL27RA
113230,MISP3
90378,SAMD1
5566,PRKACA
55723,ASF1B
100507373,ADGRL1-AS1
22859,ADGRL1
976,ADGRE5
10212,DDX39A
5585,PKN1
10755,GIPC1
3337,DNAJB1
9524,TECR
4713,NDUFB7
84449,ZNF333
85360,SYDE1
10994,ILVBL
4854,NOTCH3
23476,BRD4
10270,AKAP8
26993,AKAP8L
58525,WIZ
7171,TPM4
4218,RAB8A
26017,FAM32A
8907,AP1M1
10365,KLF2
58513,EPS15L1
84167,C19orf44
10523,CHERP
79939,SLC35E1
9441,MED26
79086,SMIM7
79041,TMEM38A
23309,SIN3B
9002,F2RL3
27151,CPAMD8
93323,HAUS8
4650,MYO9B
55850,USE1
79629,OCEL1
2063,NR2F6
29086,BABAM1
79575,ABHD8
64981,MRPL34
79016,DDA1
57719,ANO8
84705,GTPBP3
93343,MVB12A
376497,SLC27A1
25796,PGLS
79709,COLGALT1
55201,MAP1S
3718,JAK3
6142,RPL18A
115098,CCDC124
3780,KCNN1
27106,ARRDC2
23031,MAST3
5296,PIK3R2
10437,IFI30
84769,MPV17L2
5864,RAB3A
5143,PDE4C
3727,JUND
25804,LSM4
54858,PGPEP1
9518,GDF15
170463,SSBP4
51477,ISYNA1
8178,ELL
23770,FKBP8
79036,KXD1
7311,UBA52
55049,REX1BD
25789,TMEM59L
55295,KLHL26
23373,CRTC1
5976,UPF1
10715,CERS1
11316,COPE
54555,DDX49
9454,HOMER3
10147,SUGP2
93436,ARMC6
284439,SLC25A42
54929,TMEM161A
729991,BORCS8
8625,RFXANK
126382,NR2C2AP
404037,HAPLN4
53345,TM6SF2
57794,SUGP1
23383,MAU2
54815,GATAD2A
83983,TSSK6
51079,NDUFA13
374887,YJEFN3
148113,CILP2
9170,LPAR2
51291,GMIP
57130,ATP13A1
94039,ZNF101
7561,ZNF14
284440,LINC00663
440515,ZNF506
56242,ZNF253
81931,ZNF93
91120,ZNF682
90649,ZNF486
100129842,ZNF737
199777,ZNF626
7639,ZNF85
80264,ZNF430
148206,ZNF714
170959,ZNF431
7562,ZNF708
148203,ZNF738
284443,ZNF493
353088,ZNF429
163227,ZNF100
7594,ZNF43
7757,ZNF208
100132815,IPO5P1
7644,ZNF91
171392,ZNF675
148213,ZNF681
388524,RPSA2
101929206,NA
9534,ZNF254
148189,LINC00662
101927151,LINC02987
7386,UQCRFS1
10775,POP4
79156,PLEKHF1
83636,C19orf12
898,CCNE1
8725,URI1
9745,ZNF536
57616,TSHZ3
22847,ZNF507
147991,DPY19L3
9141,PDCD5
84079,ANKRD27
390916,NUDT19
84902,CEP89
85415,RHPN2
55094,GPATCH1
126248,WDR88
4037,LRP3
1050,CEBPA
80054,CEBPA-DT
1054,CEBPG
5184,PEPD
79047,KCTD15
26065,LSM14A
9710,GARRE1
2821,GPI
84306,PDCD2L
10054,UBA2
126374,WTIP
55900,ZNF302
339318,ZNF181
148103,ZNF599
90075,ZNF30
126375,ZNF792
57655,GRAMD1A
6324,SCN1B
3249,HPN
163175,LGI4
5348,FXYD1
53827,FXYD5
51599,LSR
7392,USF2
100128682,LINC01531
93099,DMKN
26330,GAPDHS
100506469,TMEM147-AS1
10430,TMEM147
23354,HAUS5
79171,RBM42
1340,COX6B1
9757,KMT2B
79713,IGFLR1
199746,U2AF1L4
55851,PSENEN
55957,LIN37
126393,HSPB6
148137,PROSER3
115703,ARHGAP33
333,APLP1
84807,NFKBID
79414,LRFN3
644096,SDHAF1
84964,ALKBH6
25999,CLIP3
199745,THAP8
284403,WDR62
5438,POLR2I
1155,TBCB
826,CAPNS1
147929,ZNF565
7705,ZNF146
100506930,LINC00665
57677,ZFP14
284406,ZFP82
84924,ZNF566
339324,ZNF260
57711,ZNF529
101927599,ZNF529-AS1
84911,ZNF382
92283,ZNF461
163081,ZNF567
342892,ZNF850
728485,LOC728485
284408,ZNF790-AS1
388536,ZNF790
25850,ZNF345
374899,ZNF829
374900,ZNF568
147923,ZNF420
199704,ZNF585A
92285,ZNF585B
163087,ZNF383
284459,ZNF875
84503,ZNF527
148266,ZNF569
148268,ZNF570
101927720,ZNF793-AS1
390927,ZNF793
100507433,ZNF571-AS1
163255,ZNF540
51276,ZNF571
22835,ZFP30
163115,ZNF781
84775,ZNF607
126231,ZNF573
23094,SIPA1L3
8193,DPF1
94274,PPP1R14A
10653,SPINT2
90522,YIF1B
9424,KCNK6
57828,CATSPERG
5714,PSMD8
199720,GGN
399473,SPRED3
147965,FAM98C
27335,EIF3K
81,ACTN4
147968,CAPN12
1891,ECH1
3191,HNRNPL
126432,RINL
22933,SIRT2
4793,NFKBIB
54938,SARS2
6183,MRPS12
115290,FBXO17
126433,FBXO27
10298,PAK4
342897,NCCRP1
57622,LRFN1
55095,SAMD4B
54623,PAF1
55588,MED29
7538,ZFP36
64857,PLEKHG2
6217,RPS16
6829,SUPT5H
92609,TIMM50
10683,DLL3
126272,EID2B
163126,EID2
9149,DYRK1B
2091,FBL
5704,PSMC4
339327,ZNF546
163131,ZNF780B
284323,ZNF780A
4294,MAP3K10
208,AKT2
126526,C19orf47
23646,PLD3
147746,HIPK4
57716,PRX
29950,SERTAD1
29946,SERTAD3
645,BLVRB
57731,SPTBN4
92799,SHKBP1
8425,LTBP4
9253,NUMBL
79934,COQ8B
80271,ITPKC
284325,ACTMAP
6626,SNRPA
112398,EGLN2
29785,CYP2S1
558,AXL
11100,HNRNPUL1
90324,CCDC97
7040,TGFB1
80776,B9D2
641649,TMEM91
56915,EXOSC5
593,BCKDHA
374907,B3GNT8
55101,DMAC2
6223,RPS19
9138,ARHGEF1
10567,RABAC1
478,ATP1A3
2901,GRIK5
64763,ZNF574
5452,POU2F2
162989,DEDD2
116115,ZNF526
2931,GSK3A
2077,ERF
23152,CIC
5050,PAFAH1B3
1954,MEGF8
100996307,LIPE-AS1
3991,LIPE
653583,PHLDB3
23474,ETHE1
7515,XRCC1
126298,IRGQ
79177,ZNF576
126299,ZNF428
199731,CADM4
5329,PLAUR
56006,SMG9
284349,ZNF283
342908,ZNF404
100505715,LOC100505715
7596,ZNF45
7638,ZNF221
7711,ZNF155
7773,ZNF230
7673,ZNF222
7766,ZNF223
342909,ZNF284
7767,ZNF224
100379224,ZNF225-AS1
7768,ZNF225
10780,ZNF234
7769,ZNF226
7770,ZNF227
353355,ZNF233
9310,ZNF235
7771,ZNF112
26974,ZNF285
7772,ZNF229
7733,ZNF180
5817,PVR
56971,CEACAM19
602,BCL3
4059,BCAM
5819,NECTIN2
10452,TOMM40
348,APOE
1209,CLPTM1
5971,RELB
11129,CLASRP
79760,GEMIN7
284352,PPP1R37
79090,TRAPPC6A
388552,BLOC1S3
90332,EXOC3L2
57787,MARK4
1158,CKM
147700,KLC3
2068,ERCC2
10848,PPP1R13L
10849,POLR1G
2067,ERCC1
2354,FOSB
6253,RTN2
7408,VASP
80207,OPA3
24139,EML2
2696,GIPR
6633,SNRPD2
54814,QPCTL
23403,FBXO46
147912,SIX5
1760,DMPK
1762,DMWD
8189,SYMPK
26145,IRF2BP1
339344,MYPOP
729440,CCDC61
64344,HIF3A
5536,PPP5C
83987,CCDC8
55228,PNMA8A
57469,PNMA8B
808,CALM3
147906,DACT3
100506068,DACT3-AS1
25865,PRKD2
29888,STRN4
79147,FKRP
6510,SLC1A5
1175,AP2S1
2909,ARHGAP35
4861,NPAS1
54958,TMEM160
23211,ZC3H4
10055,SAE1
27113,BBC3
26093,CCDC9
255783,INAFM1
9704,DHX34
56917,MEIS3
11133,KPTN
8775,NAPA
29998,BICRA
30846,EHD2
29997,NOP53
6415,SELENOW
8605,PLA2G4C
3978,LIG1
374920,ZSWIM9
22900,CARD8
100505812,CARD8-AS1
163071,ZNF114
93233,ODAD1
2014,EMP3
55260,TMEM143
10945,KDELR1
2906,GRIN2D
83743,GRWD1
3770,KCNJ14
9266,CYTH2
114783,LMTK3
6141,RPL18
56848,SPHK2
1628,DBP
770,CA11
54922,RASIP1
587,BCAT2
51171,HSD17B14
57664,PLEKHA4
23645,PPP1R15A
4924,NUCB1
581,BAX
2512,FTL
2997,GYS1
10856,RUVBL2
94027,CGB7
4909,NTF4
3743,KCNA7
6625,SNRNP70
64130,LIN7B
8541,PPFIA3
3270,HRC
54795,TRPM4
28968,SLC6A16
951,CD37
8463,TEAD2
100507003,GFY
55011,PIH1D1
126133,ALDH16A1
23521,RPL13A
6205,RPS11
2217,FCGRT
57333,RCN3
51070,NOSIP
57479,PRR12
6237,RRAS
58506,SCAF1
3661,IRF3
83596,BCL2L12
3276,PRMT1
126129,CPT1C
160,AP2A1
80199,FUZ
81857,MED25
53635,PTOV1
101928378,PTOV1-AS2
11284,PNKP
84335,AKT1S1
79735,TBC1D17
23636,NUP62
22809,ATF5
51231,VRK3
25888,ZNF473
79784,MYH14
3748,KCNC3
7376,NR1H2
5424,POLD1
112703,GARIN5A
284361,EMC10
126119,JOSD2
94030,LRRC4B
84258,SYT3
342918,C19orf81
50944,SHANK1
6320,CLEC11A
84798,C19orf48P
90353,CTU1
147645,VSIG10L
2109,ETFB
125875,CLDND2
7728,ZNF175
147650,SPACA6
84765,ZNF577
65251,ZNF649
79898,ZNF613
59348,ZNF350
284370,ZNF615
80110,ZNF614
9668,ZNF432
284371,ZNF841
90317,ZNF616
162962,ZNF836
5518,PPP2R1A
90321,ZNF766
147657,ZNF480
162963,ZNF610
400713,ZNF880
102724105,ZNF528-AS1
84436,ZNF528
147660,ZNF578
388558,ZNF808
55762,ZNF701
7696,ZNF137P
55769,ZNF83
81856,ZNF611
162966,ZNF600
7576,ZNF28
90333,ZNF468
162967,ZNF320
388559,ZNF888
125893,ZNF816
79986,ZNF702P
90338,ZNF160
55786,ZNF415
84671,ZNF347
79788,ZNF665
390963,ZNF818P
342926,ZNF677
91664,ZNF845
170958,ZNF525
91661,ZNF765
388561,ZNF761
147804,TPM3P9
126017,ZNF813
55422,ZNF331
91663,MYADM
59283,CACNG8
59285,CACNG6
4696,NDUFA3
29844,TFPT
26121,PRPF31
4849,CNOT3
79165,LENG1
79143,MBOAT7
79042,TSEN34
6203,RPS9
104355426,LENG8-AS1
114823,LENG8
94059,LENG9
148170,CDC42EP5
55655,NLRP2
112724,RDH13
54869,EPS8L1
54776,PPP1R12C
7138,TNNT1
7137,TNNI3
352909,DNAAF3
5794,PTPRH
255043,TMEM86B
22870,PPP6R1
23640,HSPBP1
84446,BRSK1
84787,KMT5C
3589,IL11
6158,RPL28
27338,UBE2S
79763,ISOC2
89887,ZNF628
57106,NAT14
284297,SSC5D
163033,ZNF579
84922,FIZ1
147807,ZNF524
100507290,ZNF865
147808,ZNF784
51157,ZNF580
51545,ZNF581
29903,CCDC106
11338,U2AF2
29924,EPN1
126208,ZNF787
55311,ZNF444
79149,ZSCAN5A
147947,ZNF542P
147948,ZNF582
386758,ZNF582-DT
147949,ZNF583
63934,ZNF667
100128252,ZNF667-AS1
57573,ZNF471
140612,ZFP28
388566,ZNF470
58491,ZNF71
9422,ZNF264
390980,ZNF805
10794,ZNF460
125919,ZNF543
57343,ZNF304
284306,ZNF547
10597,TRAPPC2B
147694,ZNF548
7565,ZNF17
388567,ZNF749
57191,VN1R1
400720,ZNF772
79744,ZNF419
374928,ZNF773
256051,ZNF549
162972,ZNF550
55659,ZNF416
284307,ZIK1
348327,ZNF530
7693,ZNF134
10520,ZNF211
90233,ZNF551
7710,ZNF154
79891,ZNF671
284309,ZNF776
54807,ZNF586
79818,ZNF552
2282,FKBP1AP1
100293516,ZNF587B
84914,ZNF587
730051,ZNF814
147687,ZNF417
147686,ZNF418
10172,ZNF256
147685,C19orf18
80095,ZNF606
100128398,ZNF606-AS1
7694,ZNF135
65982,ZSCAN18
79673,ZNF329
10782,ZNF274
27300,ZNF544
7554,ZNF8
342945,ZSCAN22
1,A1BG
503538,A1BG-AS1
162968,ZNF497
105372483,ZNF497-AS1
116412,ZNF837
6193,RPS5
201514,ZNF584
388569,ZNF324B
7691,ZNF132
25799,ZNF324
55663,ZNF446
10998,SLC27A5
84878,ZBTB45
10155,TRIM28
27243,CHMP2A
9040,UBE2M
100131691,MZF1-AS1
7593,MZF1
65996,CENPBD2P
642273,FAM110C
26751,SH3YL1
52,ACP1
129787,TMEM18
7173,TPO
7837,PXDN
7260,EIPR1
51112,TRAPPC12
55256,ADI1
246243,RNASEH1
100506054,RNASEH1-DT
6201,RPS7
78989,COLEC11
6664,SOX11
9781,RNF144A
100506299,ID2-AS1
3398,ID2
57498,KIDINS220
129642,MBOAT2
8853,ASAP2
9270,ITGB1BP1
51692,CPSF3
285148,IAH1
6868,ADAM17
10971,YWHAQ
9014,TAF1B
29841,GRHL1
8462,KLF11
6241,RRM2
3241,HPCAL1
4953,ODC1
79954,NOL10
245973,ATP6V1C2
10130,PDIA6
3754,KCNF1
130814,SLC66A3
9475,ROCK2
1876,E2F6
9687,GREB1
23175,LPIN1
28951,TRIB2
51594,NBAS
1653,DDX1
10408,MYCNOS
4613,MYCN
7447,VSNL1
79677,SMC6
348654,GEN1
57665,RDH14
130497,OSR1
130502,TTC32
57539,WDR35
4148,MATN3
9741,LAPTM4A
6382,SDC1
23369,PUM2
388,RHOB
64342,HS1BP3
60526,LDAH
114818,KLHL29
54454,ATAD2B
165324,UBXN2A
80304,WDCP
2281,FKBP1B
51639,SF3B6
375190,FAM228B
9540,TP53I3
375189,PFN4
50618,ITSN2
8648,NCOA1
391356,PTRHD1
79172,CENPO
109,ADCY3
51277,DNAJC27
22979,EFR3B
1788,DNMT3A
1838,DTNB
55252,ASXL2
3797,KIF3C
10890,RAB10
3030,HADHA
3032,HADHB
85465,SELENOI
3777,KCNK3
54978,SLC35F6
1058,CENPA
56896,DPYSL5
22924,MAPRE3
54867,TMEM214
60509,AGBL5
100128731,OST4
11117,EMILIN1
3795,KHK
10669,CGREF1
10113,PREB
8884,SLC5A6
51374,ATRAID
790,CAD
7781,SLC30A3
285126,DNAJC5G
57159,TRIM54
7349,UCN
4358,MPV17
2976,GTF3C2
8890,EIF2B4
9784,SNX17
130557,ZNF513
5496,PPM1G
2498,FTH1P3
29959,NRBP1
26160,IFT172
64838,FNDC4
84226,SPATA31H1
84450,ZNF512
79635,CCDC121
11321,GPN1
9913,SUPT7L
22950,SLC4A1AP
105374378,LOC105374378
9553,MRPL33
64080,RBKS
9577,BABAM2
2355,FOSL2
151056,PLB1
5500,PPP1CB
55006,TRMT61B
23160,WDR43
388939,PCARE
79745,CLIP4
51646,YPEL5
81606,LBH
253558,LCLAT1
79623,GALNT14
440854,CAPN14
30845,EHD3
51072,MEMO1
84661,DPY30
6683,SPAST
55676,SLC30A6
58484,NLRC4
84272,YIPF4
57448,BIRC6
55622,TTC27
4052,LTBP1
25780,RASGRP3
25940,FAM98A
100288911,CRIM1-DT
51232,CRIM1
9637,FEZ2
6801,STRN
54497,HEATR5B
253635,GPATCH11
5610,EIF2AK2
100505876,CEBPZOS
10153,CEBPZ
55471,NDUFAF7
23683,PRKD3
25797,QPCT
10602,CDC42EP3
151393,RMDN2
1545,CYP1B1
64225,ATL2
92906,HNRNPLL
130589,GALM
6432,SRSF7
79833,GEMIN6
90957,DHX57
729967,MORN2
6654,SOS1
8491,MAP4K3
728730,MAP4K3-DT
130733,TMEM178A
80745,THUMPD2
6546,SLC8A1
91461,PKDCC
27436,EML4
9167,COX7A2L
57504,MTA3
678,ZFP36L2
63892,THADA
51626,DYNC2LI1
10128,LRPPRC
5495,PPM1B
9581,PREPL
79823,CAMKMT
55133,SRBD1
102724965,LOC102724965
5581,PRKCE
2034,EPAS1
90423,ATP6V1E2
23433,RHOQ
5281,PIGF
9419,CRIPT
9655,SOCS5
90411,MCFD2
57217,TTC7A
805,CALM2
618,BCYRN1
4072,EPCAM
4436,MSH2
2956,MSH6
80204,FBXO11
3344,FOXN2
129285,PPP1R21
11037,STON1
9378,NRXN1
51130,ASB3
494143,CHAC2
27248,ERLEC1
10936,GPR75
23198,PSME4
98,ACYP2
6711,SPTBN1
400954,EML6
57142,RTN4
130162,CLHC1
6233,RPS27A
4528,MTIF2
344405,PRORSD1P
55704,CCDC88A
112942,CFAP36
57223,PPP4R3B
87178,PNPT1
2202,EFEMP1
100129434,LOC100129434
114800,CCDC85A
7444,VRK2
55120,FANCL
53335,BCL11A
64895,PAPOLG
5966,REL
150962,PUS10
5194,PEX13
84542,SANBR
339803,C2orf74-DT
339804,C2orf74
130872,AHSA2P
9736,USP34
7514,XPO1
84140,FAM161A
10575,CCT4
150684,COMMD1
10678,B3GNT2
200728,TMEM17
23301,EHBP1
51057,WDPCP
4190,MDH1
7360,UGP2
51542,VPS54
57162,PELI1
29094,LGALSL
54812,AFTPH
9792,SERTAD2
6509,SLC1A4
23177,CEP68
5861,RAB1A
10097,ACTR2
200734,SPRED2
4211,MEIS1
54465,ETAA1
10438,C1D
116143,DNAAF10
56902,PNO1
5534,PPP3R1
25927,CNRIP1
554251,FBXO48
200558,APLF
27302,BMP10
84168,ANTXR1
2673,GFPT1
27247,NFU1
22848,AAK1
